id,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Tax,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsWithCurrManager
6871590501,40,0,Travel_Frequently,580,Sales,4,Life Sciences,4,Male,48,3,Sales Executive,1,Married,10475,0.032,5,Yes,4,3,20,2,3,13,12
3714078150,53,0,Travel_Rarely,970,Research & Development,3,Life Sciences,3,Male,59,4,Research Director,3,Married,14814,0.014,3,No,3,3,32,3,3,1,3
6173044463,41,0,Travel_Rarely,427,Human Resources,4,Human Resources,2,Male,73,5,Manager,4,Divorced,19141,0.051,3,No,3,2,23,2,2,6,6
8783275541,60,0,Travel_Rarely,1179,Sales,4,Marketing,1,Male,84,2,Sales Executive,1,Single,5405,0.064,8,No,3,4,10,1,3,2,2
5196322159,27,0,Travel_Frequently,294,Research & Development,2,Life Sciences,4,Male,32,3,Manufacturing Director,1,Divorced,8793,0.054,1,No,4,3,9,4,2,7,7
2227652144,41,0,Travel_Rarely,314,Human Resources,3,Human Resources,4,Male,59,5,Manager,3,Married,19189,0.022,1,No,3,2,22,3,3,7,10
1289517975,50,0,Travel_Rarely,316,Sales,4,Marketing,4,Male,54,1,Sales Representative,2,Married,3875,0.061,7,No,3,4,4,2,3,2,2
7363682755,28,1,Travel_Rarely,654,Research & Development,2,Life Sciences,1,Female,67,1,Research Scientist,2,Single,2216,0.079,7,Yes,3,4,10,4,3,7,7
4551816493,36,0,Non-Travel,427,Research & Development,3,Life Sciences,1,Female,63,3,Research Director,1,Married,11713,0.054,9,No,3,1,10,2,3,7,5
1714158381,38,0,Travel_Rarely,168,Research & Development,3,Life Sciences,3,Female,81,3,Manufacturing Director,3,Single,7861,0.042,4,Yes,3,4,10,4,4,0,0
6095868041,44,0,Non-Travel,381,Research & Development,3,Medical,1,Male,49,1,Laboratory Technician,3,Single,3708,0.041,2,No,3,3,9,5,3,2,4
835911322,47,0,Travel_Frequently,217,Sales,3,Medical,4,Female,49,4,Sales Executive,3,Divorced,13770,0.026,9,Yes,3,4,28,2,2,2,13
7760018983,30,0,Travel_Rarely,501,Sales,5,Marketing,3,Male,99,2,Sales Executive,4,Divorced,5304,0.075,7,No,4,4,10,2,2,7,7
2461271615,29,0,Travel_Rarely,1396,Sales,3,Life Sciences,3,Male,99,1,Sales Representative,3,Single,2642,0.044,1,No,3,3,1,6,3,0,0
2867006988,42,1,Travel_Frequently,933,Research & Development,3,Medical,3,Male,57,1,Research Scientist,3,Divorced,2759,0.05,6,Yes,3,4,7,2,3,2,2
6844471386,43,0,Travel_Frequently,775,Sales,3,Life Sciences,4,Male,47,2,Sales Executive,4,Married,6804,0.063,3,No,3,3,7,5,3,2,2
8898080808,34,0,Travel_Rarely,970,Research & Development,2,Medical,2,Female,96,2,Healthcare Representative,3,Single,6142,0.013,3,No,3,4,10,2,3,1,3
8038846796,23,0,Travel_Rarely,650,Research & Development,1,Medical,2,Male,37,1,Laboratory Technician,1,Married,2500,0.019,1,No,3,4,5,2,4,3,2
7110726290,39,0,Travel_Rarely,141,Human Resources,3,Human Resources,3,Female,44,2,Human Resources,2,Married,6389,0.086,9,No,3,3,12,3,1,3,6
9155052983,56,0,Travel_Rarely,832,Research & Development,3,Medical,3,Male,81,4,Healthcare Representative,4,Married,11103,0.043,7,No,3,3,30,1,2,7,1
8790297903,40,0,Travel_Rarely,804,Research & Development,1,Medical,4,Female,86,1,Research Scientist,4,Single,2342,0.013,0,Yes,4,4,5,2,2,2,3
8463083277,27,0,Travel_Rarely,975,Research & Development,3,Medical,4,Female,55,2,Healthcare Representative,1,Single,,0.022,8,No,3,1,9,2,1,6,7
5349744860,29,0,Travel_Rarely,1090,Sales,3,Marketing,4,Male,83,1,Sales Representative,2,Divorced,,0.035,1,No,3,4,2,2,3,2,2
8318845978,53,0,Travel_Rarely,346,Research & Development,3,Life Sciences,4,Male,86,2,Laboratory Technician,4,Single,,0.082,2,No,3,4,19,4,3,2,2
8358240015,35,0,Non-Travel,1225,Research & Development,4,Life Sciences,4,Female,61,2,Healthcare Representative,1,Divorced,5093,0.084,2,No,3,1,16,2,4,0,0
4661949013,32,0,Travel_Frequently,430,Research & Development,4,Life Sciences,1,Male,80,2,Laboratory Technician,4,Married,5309,0.021,1,No,3,4,10,2,3,8,7
7035889949,38,0,Travel_Rarely,268,Research & Development,5,Medical,4,Male,92,1,Research Scientist,3,Married,3057,0.078,6,Yes,3,2,6,0,1,0,1
170743640,34,0,Travel_Rarely,167,Research & Development,5,Life Sciences,2,Female,32,2,Manufacturing Director,1,Divorced,5121,0.062,3,No,3,3,7,3,3,0,0
8106718352,52,0,Travel_Rarely,621,Sales,4,Marketing,3,Male,31,4,Manager,1,Married,16856,0.069,1,No,3,1,34,3,4,6,16
705994090,33,1,Travel_Rarely,527,Research & Development,4,Other,4,Male,63,1,Research Scientist,4,Single,2686,0.076,1,Yes,3,3,10,2,2,9,8
6032385914,25,0,Travel_Rarely,883,Sales,1,Medical,3,Female,32,2,Sales Executive,4,Single,6180,0.082,1,No,4,2,6,5,2,5,4
6880169694,45,0,Travel_Rarely,954,Sales,2,Technical Degree,2,Male,46,2,Sales Representative,3,Single,6632,0.066,0,No,3,1,9,3,3,7,1
2844273270,23,0,Travel_Rarely,310,Research & Development,1,Medical,1,Male,79,1,Research Scientist,3,Single,3505,0.087,1,No,3,4,2,3,3,2,2
973779306,47,1,Travel_Frequently,719,Sales,2,Life Sciences,2,Female,77,2,Sales Executive,3,Single,6397,0.078,4,Yes,3,4,8,2,3,4,3
1571414134,34,0,Travel_Rarely,304,Sales,3,Other,4,Male,60,2,Sales Executive,4,Single,6274,0.012,1,No,4,3,6,5,3,5,4
5438244510,55,1,Travel_Rarely,725,Research & Development,3,Medical,4,Male,78,5,Manager,1,Married,19859,0.049,5,Yes,3,4,24,2,3,2,4
1408116669,36,0,Non-Travel,1434,Sales,4,Life Sciences,1,Male,76,3,Sales Executive,1,Single,7587,0.053,1,No,3,2,10,1,3,7,9
666370168,52,0,Non-Travel,715,Research & Development,4,Medical,4,Male,41,1,Research Scientist,4,Married,4258,0.012,0,No,3,1,5,3,3,3,2
9729404100,26,0,Travel_Frequently,575,Research & Development,2,Life Sciences,1,Female,71,1,Laboratory Technician,4,Divorced,4364,0.04,3,No,3,1,5,2,3,2,0
7830080887,29,0,Travel_Rarely,657,Research & Development,3,Medical,2,Female,66,2,Healthcare Representative,3,Married,4335,0.054,4,No,3,1,11,3,2,7,1
8339514695,26,1,Travel_Rarely,1146,Sales,3,Technical Degree,4,Male,38,2,Sales Executive,1,Single,5326,0.062,6,No,3,3,6,2,2,3,2
4056799547,34,0,Travel_Rarely,182,Research & Development,4,Life Sciences,2,Female,72,1,Research Scientist,4,Single,3280,0.05,2,No,3,3,10,2,3,2,3
3467893295,54,0,Travel_Rarely,376,Research & Development,4,Medical,4,Female,95,2,Manufacturing Director,1,Divorced,5485,0.059,9,Yes,3,2,9,4,3,3,4
3494186871,27,0,Travel_Frequently,829,Sales,1,Marketing,3,Male,84,2,Sales Executive,4,Married,4342,0.017,0,No,3,2,5,3,3,2,1
4214927265,37,0,Travel_Rarely,571,Research & Development,1,Life Sciences,4,Female,82,1,Research Scientist,1,Divorced,2782,0.016,0,Yes,3,2,6,3,2,3,3
1991636822,38,0,Travel_Frequently,240,Research & Development,4,Life Sciences,1,Female,75,2,Manufacturing Director,1,Single,5980,0.056,6,Yes,3,4,17,2,3,7,12
1389523012,34,0,Travel_Rarely,121,Research & Development,4,Medical,3,Female,86,1,Research Scientist,1,Single,4381,0.016,1,No,3,3,6,3,3,5,3
8554910370,35,0,Travel_Rarely,384,Sales,4,Life Sciences,1,Female,72,1,Sales Representative,4,Married,2572,0.018,1,No,3,2,3,1,2,2,2
6918168371,30,0,Travel_Rarely,921,Research & Development,3,Life Sciences,4,Male,38,1,Laboratory Technician,3,Married,3833,0.036,3,No,4,3,7,2,3,2,2
4193494594,40,0,Travel_Frequently,791,Research & Development,2,Medical,3,Female,38,2,Healthcare Representative,2,Married,4244,0.052,1,No,4,4,8,2,3,7,7
2422115977,34,0,Travel_Rarely,1111,Sales,2,Life Sciences,3,Female,93,2,Sales Executive,1,Married,6500,0.019,5,No,3,2,6,1,3,2,2
8350273577,42,0,Travel_Frequently,570,Research & Development,3,Life Sciences,2,Male,66,5,Manager,4,Divorced,18430,0.045,1,No,3,2,24,4,2,7,9
3544640171,23,1,Travel_Rarely,1243,Research & Development,3,Life Sciences,3,Male,63,1,Laboratory Technician,1,Married,1601,0.027,1,Yes,4,3,1,2,3,0,0
2810515921,24,0,Non-Travel,1092,Research & Development,3,Life Sciences,3,Male,60,1,Laboratory Technician,2,Divorced,2694,0.055,1,No,3,3,1,4,3,0,0
1681126885,52,0,Travel_Rarely,1325,Research & Development,4,Life Sciences,4,Female,82,2,Laboratory Technician,3,Married,3149,0.052,8,No,4,2,9,3,3,2,4
8547937560,50,0,Travel_Rarely,691,Research & Development,3,Medical,3,Male,64,4,Research Director,3,Married,17639,0.011,5,No,3,4,30,3,3,3,3
9122468323,29,1,Travel_Rarely,805,Research & Development,2,Life Sciences,2,Female,36,1,Laboratory Technician,1,Married,2319,0.044,1,Yes,3,4,1,1,3,0,0
2907024809,33,0,Travel_Rarely,213,Research & Development,3,Medical,3,Male,49,3,Research Director,3,Married,11691,0.02,0,No,3,4,14,3,4,9,7
5009390949,33,1,Travel_Rarely,118,Sales,3,Marketing,1,Female,69,2,Sales Executive,1,Single,5324,0.035,5,No,3,3,6,3,3,2,2
8080813086,47,0,Travel_Rarely,202,Research & Development,2,Other,3,Female,33,4,Manager,4,Married,16752,0.054,1,Yes,3,3,26,3,2,14,0
7451632342,36,0,Travel_Rarely,676,Research & Development,3,Other,3,Female,35,2,Manufacturing Director,2,Married,5228,0.052,0,No,3,1,10,2,3,7,5
2783147297,29,0,Travel_Rarely,1252,Research & Development,2,Life Sciences,3,Male,81,1,Research Scientist,3,Married,2700,0.011,1,No,4,3,10,3,3,7,7
562259465,58,1,Travel_Rarely,286,Research & Development,4,Life Sciences,4,Male,31,5,Research Director,2,Single,19246,0.017,7,Yes,3,4,40,2,3,15,8
1567564321,35,0,Travel_Rarely,1258,Research & Development,4,Life Sciences,4,Female,40,1,Research Scientist,3,Single,2506,0.011,3,No,3,3,7,0,3,2,2
9970218018,42,0,Travel_Rarely,932,Research & Development,2,Life Sciences,4,Female,43,2,Manufacturing Director,4,Married,6062,0.074,9,Yes,3,4,8,4,3,3,2
7120769545,28,1,Travel_Rarely,890,Research & Development,4,Medical,3,Male,46,1,Research Scientist,3,Single,4382,0.034,6,No,3,4,5,3,2,2,1
1411167473,36,0,Travel_Rarely,1041,Human Resources,3,Human Resources,3,Male,36,1,Human Resources,2,Married,2143,0.041,4,No,3,2,8,2,3,2,4
4329810255,32,0,Travel_Rarely,859,Research & Development,3,Life Sciences,3,Female,98,2,Manufacturing Director,3,Married,6162,0.04,1,No,3,3,14,3,3,13,8
9308584668,40,0,Travel_Frequently,720,Research & Development,4,Medical,1,Male,51,2,Laboratory Technician,3,Single,5094,0.064,6,No,3,4,10,6,3,0,0
1294594869,30,0,Travel_Rarely,946,Research & Development,3,Medical,3,Female,52,2,Manufacturing Director,4,Single,6877,0.031,5,Yes,4,2,12,4,2,0,0
4387119780,45,0,Travel_Rarely,252,Research & Development,3,Life Sciences,2,Female,95,1,Research Scientist,3,Single,2274,0.027,1,No,3,4,1,3,3,0,0
8390085704,42,0,Travel_Rarely,933,Research & Development,3,Life Sciences,2,Male,98,2,Manufacturing Director,2,Married,4434,0.032,1,No,3,4,10,3,2,8,8
2803563045,38,0,Travel_Frequently,471,Research & Development,3,Life Sciences,1,Male,45,2,Healthcare Representative,1,Divorced,6288,0.046,2,No,3,3,13,3,2,3,2
4086531976,34,0,Travel_Frequently,702,Research & Development,4,Life Sciences,3,Female,100,1,Research Scientist,4,Single,2553,0.036,1,No,3,3,6,3,3,2,3
8848404669,49,1,Travel_Rarely,1184,Sales,3,Marketing,3,Female,43,3,Sales Executive,4,Married,7654,0.014,1,No,3,1,9,3,4,8,7
3861505274,55,1,Travel_Rarely,436,Sales,1,Medical,3,Male,37,2,Sales Executive,4,Single,5160,0.074,4,No,3,3,12,3,2,7,3
3372572882,43,0,Travel_Rarely,589,Research & Development,2,Life Sciences,2,Male,94,4,Research Director,1,Married,17159,0.039,6,No,4,3,22,3,3,1,0
783314507,27,0,Travel_Rarely,269,Research & Development,1,Technical Degree,3,Male,42,3,Research Director,4,Divorced,12808,0.074,1,Yes,3,2,9,3,3,8,8
3850000729,35,0,Travel_Rarely,950,Research & Development,3,Other,3,Male,59,3,Manufacturing Director,3,Single,10221,0.06,3,No,4,2,17,3,4,5,6
5077612722,28,0,Travel_Rarely,760,Sales,4,Marketing,2,Female,81,2,Sales Executive,2,Married,4779,0.07,1,Yes,4,1,8,2,3,7,5
5348236683,34,0,Travel_Rarely,829,Human Resources,2,Human Resources,3,Male,88,1,Human Resources,4,Married,3737,0.059,0,No,3,3,4,1,1,2,2
4354271176,26,1,Travel_Frequently,887,Research & Development,2,Medical,3,Female,88,1,Research Scientist,3,Married,2366,0.01,1,Yes,3,1,8,2,3,7,7
1148494154,27,0,Non-Travel,443,Research & Development,3,Medical,4,Male,50,1,Research Scientist,4,Married,1706,0.06,1,No,3,3,0,6,2,0,0
2290172901,51,0,Travel_Rarely,1318,Sales,4,Marketing,1,Female,66,4,Manager,3,Married,16307,0.043,2,No,3,3,29,2,2,6,17
8342187276,44,0,Travel_Rarely,625,Research & Development,3,Medical,4,Male,50,2,Healthcare Representative,2,Single,5933,0.065,9,No,3,4,10,2,2,2,3
8291887896,25,0,Travel_Rarely,180,Research & Development,1,Medical,1,Male,65,1,Research Scientist,1,Single,3424,0.083,7,No,3,3,6,3,2,3,1
5798938581,33,0,Travel_Rarely,586,Sales,3,Medical,1,Male,48,2,Sales Executive,1,Divorced,4037,0.052,1,No,4,1,9,5,3,8,8
264800354,35,0,Travel_Rarely,1343,Research & Development,1,Medical,3,Female,53,1,Research Scientist,1,Single,2559,0.048,1,No,3,4,6,3,2,5,1
8874846363,36,0,Travel_Rarely,928,Sales,2,Life Sciences,2,Male,56,2,Sales Executive,4,Married,6201,0.061,1,Yes,3,4,18,1,2,14,11
5040995881,32,0,Travel_Rarely,117,Sales,4,Life Sciences,2,Male,73,2,Sales Executive,4,Divorced,4403,0.073,2,No,3,3,8,3,2,2,3
5665934305,30,0,Travel_Frequently,1012,Research & Development,4,Life Sciences,2,Male,75,1,Research Scientist,4,Divorced,3761,0.082,9,No,3,2,10,3,2,4,3
3230854578,53,0,Travel_Rarely,661,Sales,2,Marketing,1,Female,78,3,Sales Executive,4,Married,10934,0.081,7,Yes,3,4,35,3,3,2,4
2035167477,45,0,Travel_Rarely,930,Sales,3,Marketing,4,Male,74,3,Sales Executive,1,Divorced,10761,0.044,4,Yes,3,3,18,2,3,4,2
2450559949,32,0,Travel_Rarely,638,Research & Development,2,Medical,3,Female,91,2,Research Scientist,3,Married,5175,0.065,5,No,3,3,9,3,2,3,3
6069076966,52,0,Travel_Frequently,890,Research & Development,4,Medical,3,Female,81,4,Manufacturing Director,4,Married,13826,0.026,3,No,4,3,31,3,3,8,0
2085321291,37,0,Travel_Rarely,342,Sales,4,Marketing,4,Male,66,2,Sales Executive,3,Divorced,6334,0.016,4,No,3,4,9,2,3,0,0
8793834306,28,0,Travel_Rarely,1169,Human Resources,2,Medical,2,Male,63,1,Human Resources,4,Divorced,4936,0.01,1,No,3,4,6,6,3,1,4
8535197923,22,0,Travel_Rarely,1230,Research & Development,2,Life Sciences,4,Male,33,2,Manufacturing Director,4,Married,4775,0.049,6,No,4,1,4,2,1,2,2
9936358635,44,0,Travel_Rarely,986,Research & Development,4,Life Sciences,1,Male,62,1,Laboratory Technician,4,Married,2818,0.051,2,Yes,4,3,10,2,2,2,2
7623664522,42,0,Travel_Frequently,1271,Research & Development,1,Medical,2,Male,35,1,Research Scientist,4,Single,2515,0.034,5,Yes,3,4,8,2,3,1,2
3124380827,36,0,Travel_Rarely,1278,Human Resources,3,Life Sciences,1,Male,77,1,Human Resources,1,Married,2342,0.042,0,No,4,3,6,3,3,4,3
6127891353,25,0,Travel_Rarely,141,Sales,1,Other,3,Male,98,2,Sales Executive,1,Married,4194,0.038,1,Yes,3,4,5,3,3,3,3
416702465,35,0,Travel_Rarely,607,Research & Development,3,Life Sciences,4,Female,66,3,Manufacturing Director,3,Married,10685,0.026,1,Yes,4,2,17,2,3,14,15
1235940810,35,1,Travel_Frequently,130,Research & Development,4,Life Sciences,4,Female,96,1,Research Scientist,2,Divorced,2022,0.079,1,Yes,3,1,10,3,2,2,8
8618684112,32,0,Non-Travel,300,Research & Development,3,Life Sciences,4,Male,61,1,Laboratory Technician,4,Divorced,2314,0.022,0,No,3,2,4,2,3,0,2
3584203821,25,0,Travel_Rarely,583,Sales,1,Marketing,3,Male,87,2,Sales Executive,1,Married,4256,0.016,1,No,3,1,5,1,4,2,3
7528858358,49,0,Travel_Rarely,1418,Research & Development,3,Technical Degree,3,Female,36,1,Research Scientist,1,Married,3580,0.065,2,No,3,2,7,2,3,2,2
967369789,24,0,Non-Travel,1269,Research & Development,1,Life Sciences,1,Male,46,1,Laboratory Technician,4,Married,3162,0.069,0,No,3,4,6,2,2,2,4
8497494865,32,0,Travel_Frequently,379,Sales,2,Life Sciences,2,Male,48,2,Sales Executive,2,Married,6524,0.048,1,No,3,4,10,3,3,8,3
8874399626,38,0,Travel_Rarely,395,Sales,3,Marketing,2,Male,98,1,Sales Representative,2,Married,2899,0.081,0,No,3,4,3,3,3,2,2
4396776055,42,0,Travel_Rarely,1265,Research & Development,3,Life Sciences,3,Female,95,2,Laboratory Technician,4,Married,5231,0.034,2,Yes,3,2,17,1,2,3,3
9644751876,31,0,Travel_Rarely,1222,Research & Development,4,Life Sciences,4,Male,48,1,Research Scientist,4,Married,2356,0.015,3,Yes,3,2,8,2,3,4,2
247412309,29,1,Travel_Rarely,341,Sales,3,Medical,2,Female,48,1,Sales Representative,3,Divorced,2800,0.013,6,Yes,3,3,5,3,3,2,2
828420505,53,0,Travel_Rarely,868,Sales,3,Marketing,1,Male,73,4,Sales Executive,4,Married,11836,0.072,5,No,3,3,28,3,3,0,2
9065743618,35,0,Travel_Rarely,672,Research & Development,3,Technical Degree,4,Male,78,3,Manufacturing Director,2,Married,10903,0.031,3,No,3,1,16,2,3,10,8
8619424602,37,0,Travel_Frequently,1231,Sales,2,Medical,3,Female,54,1,Sales Representative,4,Married,2973,0.034,5,No,3,2,10,3,3,4,0
85585637,53,0,Travel_Rarely,102,Research & Development,4,Life Sciences,4,Female,72,4,Research Director,4,Single,14275,0.044,6,No,3,3,33,0,3,9,8
8400721268,43,0,Travel_Frequently,422,Research & Development,3,Life Sciences,4,Female,33,2,Healthcare Representative,4,Married,5562,0.034,4,No,3,2,12,2,2,2,2
2244479153,47,0,Travel_Rarely,249,Sales,2,Marketing,3,Female,35,2,Sales Executive,4,Married,4537,0.054,0,Yes,4,1,8,2,3,6,7
753978377,37,0,Non-Travel,1252,Sales,2,Medical,1,Male,32,3,Sales Executive,2,Single,7642,0.054,1,Yes,3,4,10,2,3,0,9
2296687881,50,0,Non-Travel,881,Research & Development,4,Life Sciences,1,Male,98,4,Manager,1,Divorced,17924,0.067,1,No,3,4,31,3,3,6,7
8878969338,39,0,Travel_Rarely,1383,Human Resources,3,Life Sciences,4,Female,42,2,Human Resources,4,Married,5204,0.062,8,No,3,3,13,2,3,4,4
6036900724,33,0,Travel_Rarely,1075,Human Resources,2,Human Resources,4,Male,57,1,Human Resources,2,Divorced,2277,0.079,3,Yes,3,3,7,4,4,3,3
402562410,32,1,Travel_Rarely,374,Research & Development,4,Life Sciences,1,Male,87,1,Laboratory Technician,4,Single,2795,0.087,1,Yes,4,3,1,2,1,0,1
7060697160,29,0,Travel_Rarely,1086,Research & Development,1,Medical,1,Female,62,1,Laboratory Technician,4,Divorced,2532,0.044,6,No,3,3,8,5,3,3,3
1204960240,44,0,Travel_Rarely,661,Research & Development,2,Life Sciences,2,Male,61,1,Research Scientist,1,Married,2559,0.045,1,Yes,3,4,8,0,3,7,1
1896394620,28,0,Travel_Rarely,821,Sales,4,Medical,1,Male,98,2,Sales Executive,4,Single,4908,0.06,1,No,3,2,4,3,3,2,2
899465625,58,1,Travel_Frequently,781,Research & Development,1,Life Sciences,4,Male,57,1,Laboratory Technician,4,Divorced,2380,0.02,9,Yes,3,4,3,3,2,0,0
5965289391,43,0,Travel_Rarely,177,Research & Development,3,Life Sciences,1,Female,55,2,Manufacturing Director,2,Divorced,4765,0.041,4,No,4,3,4,2,4,0,0
7399620792,20,1,Travel_Rarely,500,Sales,3,Medical,3,Female,49,1,Sales Representative,3,Single,2044,0.023,1,No,3,4,2,3,2,2,2
7407044929,21,1,Travel_Rarely,1427,Research & Development,1,Other,4,Female,65,1,Research Scientist,4,Single,2693,0.015,1,No,3,1,1,3,2,0,0
5011156206,36,0,Travel_Rarely,1425,Research & Development,1,Life Sciences,3,Male,68,2,Healthcare Representative,4,Married,6586,0.084,0,Yes,3,1,17,2,2,8,11
1781434786,47,0,Travel_Rarely,1454,Sales,4,Life Sciences,4,Female,65,1,Sales Representative,4,Single,3294,0.019,1,Yes,3,1,3,3,2,2,2
8240106544,22,1,Travel_Rarely,617,Research & Development,1,Life Sciences,2,Female,34,2,Manufacturing Director,3,Married,4171,0.086,0,Yes,3,1,4,3,4,2,2
2581030550,41,1,Travel_Rarely,1085,Research & Development,4,Life Sciences,2,Female,57,1,Laboratory Technician,4,Divorced,2778,0.084,4,Yes,3,3,10,1,2,7,0
2607429285,28,0,Travel_Rarely,995,Research & Development,3,Medical,3,Female,77,1,Research Scientist,3,Divorced,2377,0.033,5,No,3,2,6,2,3,2,2
4788775247,39,1,Travel_Rarely,1122,Research & Development,3,Medical,4,Male,70,1,Laboratory Technician,1,Married,2404,0.05,7,Yes,4,4,8,2,1,2,2
5537463288,27,0,Travel_Rarely,618,Research & Development,3,Life Sciences,2,Female,76,1,Research Scientist,3,Single,2318,0.06,1,No,3,3,1,2,3,1,0
5612934394,34,0,Travel_Rarely,546,Research & Development,3,Life Sciences,2,Male,83,1,Laboratory Technician,2,Divorced,2008,0.065,1,No,3,2,1,3,3,0,0
9189734106,42,0,Travel_Rarely,462,Sales,2,Medical,3,Female,68,2,Sales Executive,3,Single,6244,0.07,7,No,3,1,10,6,3,4,3
3818339678,33,0,Travel_Rarely,1198,Research & Development,4,Other,3,Male,100,1,Research Scientist,1,Single,2799,0.066,3,Yes,3,2,6,1,3,2,2
9966175105,58,0,Travel_Rarely,1272,Research & Development,3,Technical Degree,3,Female,37,3,Healthcare Representative,2,Divorced,10552,0.05,2,Yes,3,4,24,3,3,0,4
1241399301,31,0,Travel_Rarely,154,Sales,4,Life Sciences,2,Male,41,1,Sales Representative,3,Married,2329,0.077,3,No,3,2,13,2,4,7,2
9543206074,35,0,Travel_Rarely,1137,Research & Development,1,Life Sciences,4,Female,51,2,Healthcare Representative,4,Married,4014,0.076,1,Yes,4,4,10,2,1,6,7
3576201300,49,0,Travel_Rarely,527,Research & Development,2,Other,1,Female,51,3,Laboratory Technician,2,Married,7403,0.027,4,No,3,3,29,3,2,9,7
2471171133,48,0,Travel_Rarely,1469,Research & Development,4,Medical,4,Male,51,1,Research Scientist,3,Married,2259,0.062,4,No,3,1,13,2,2,0,0
2927584591,31,0,Non-Travel,1188,Sales,2,Marketing,4,Female,45,2,Sales Executive,3,Married,6932,0.044,1,No,3,4,9,2,2,8,0
7463788636,36,0,Travel_Rarely,188,Research & Development,4,Other,2,Male,65,1,Research Scientist,4,Single,4678,0.044,2,No,3,3,8,6,3,2,1
3996544987,38,0,Travel_Rarely,1333,Research & Development,3,Technical Degree,4,Female,80,3,Research Director,1,Married,13582,0.035,1,No,3,2,15,3,3,12,11
5046907216,32,0,Non-Travel,1184,Research & Development,3,Life Sciences,3,Female,70,1,Laboratory Technician,2,Married,2332,0.056,6,No,4,3,5,3,3,0,2
3355950491,25,1,Travel_Rarely,867,Sales,2,Marketing,3,Male,36,1,Sales Representative,2,Married,2413,0.011,1,Yes,3,3,1,2,3,0,0
8410918021,40,0,Travel_Rarely,658,Sales,4,Marketing,1,Male,67,3,Sales Executive,2,Divorced,9705,0.035,2,No,3,2,11,2,2,0,0
1864570571,26,0,Travel_Frequently,1283,Sales,3,Medical,3,Male,52,2,Sales Executive,1,Single,4294,0.068,1,No,3,2,7,2,3,7,7
